level_0,level_1,m/z,time,Intens.,SN,Quality Fac.,Res.,Area,Rel. Intens.,FWHM,Chi^2,Bk. Peak,Tail,id,name,hep/hhep,SAA/IS_SAA,tag,hep avg,hep std,hep CV,SAA avg,SAA std,SAA CV
6-6_0_A11_1,2,2791.575809037191,29941.757495313563,1479.0,4.114636671654704,,525.4057883346768,4730.268926039754,0.3165667808219178,5.31318053781888,,0.0,11,A11,,,,,,,,,,
6-6_0_A11_1,3,2819.697820966794,30089.905282935557,4672.0,20.82690663586632,,567.1097172948837,22333.45091931205,1.0,4.9720499137570195,,0.0,11,A11,,,,,,,,,,
6-6_0_A12_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,A12,6_6,0.20406491271680494,0.0,,,,,,,
6-6_0_A12_1,1,1537.993301836191,22328.029526782604,3412.0,15.53769794200112,,890.6500169326393,7483.857026112741,0.6204764502636843,1.7268211672335383,,0.0,12,A12,,,,,,,,,,
6-6_0_A12_1,2,2790.937240390532,29938.384728827587,1620.0,4.898093363317989,,568.4441124668111,5376.352279204526,0.2945990180032733,4.909783000969128,,0.0,12,A12,,,,,,,,,,
6-6_0_A12_1,3,2819.162138841289,30087.09030588103,5499.0,25.94743605697968,,584.4929953306031,26346.28465828255,1.0,4.823260777054657,,0.0,12,A12,,,,,,,,,,
6-7_0_B1_1,0,1523.418243180431,22223.702257339744,1517.0,1.346512475247344,,957.7584498615294,2461.136355188271,0.13675290723879924,1.5906079903556931,,0.0,1,B01,6_7,0.0,0.10576478081158149,6_7,0.0,0.0,,0.0938100550244238,0.012780139442392983,13.623421752674195
6-7_0_B1_1,1,1538.376138734802,22330.763101129814,8695.0,18.46761204653912,,615.1610984757667,23269.90455899258,0.7838276390516542,2.5007695423955743,,0.0,1,B01,,,,,,,,,,
6-7_0_B1_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,B01,,,,,,,,,,
6-7_0_B1_1,3,2820.125526416051,30092.152654473037,11093.0,20.38854433261714,,529.1673528030766,57577.63742031962,1.0,5.329364163298123,,0.0,1,B01,,,,,,,,,,
6-7_0_B2_1,0,1523.428743836876,22223.777601364003,1147.0,1.130878981054903,,407.7783854923953,1095.263596635266,0.1125282056313156,3.73592323192247,,0.0,2,B02,6_7,0.0,0.0818553292372661,,,,,,,
6-7_0_B2_1,1,1538.429171974297,22331.141747831643,5219.0,14.64140734057355,,604.9387825500839,13380.48001078258,0.512018051604042,2.543115462839296,,0.0,2,B02,,,,,,,,,,
6-7_0_B2_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,B02,,,,,,,,,,
6-7_0_B2_1,3,2820.243114331945,30092.77048804015,10193.0,23.65560619566283,,525.4769434906242,54297.26413354628,1.0,5.36701590672601,,0.0,2,B02,,,,,,,,,,
6-8_0_B3_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,B03,6_8,0.0,0.0,6_8,0.0,0.0,,0.0,0.0,
6-8_0_B3_1,1,1538.136473861155,22329.051859731724,5465.0,14.5433694336215,,622.0271060308997,14291.6059502727,0.5686192903964208,2.472780460767809,,0.0,3,B03,,,,,,,,,,
6-8_0_B3_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,B03,,,,,,,,,,
6-8_0_B3_1,3,2820.366972455877,30093.421252579952,9611.0,24.72130908551398,,525.6745046184103,50208.3581986006,1.0,5.365234470526957,,0.0,3,B03,,,,,,,,,,
6-8_0_B4_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,B04,6_8,0.0,0.0,,,,,,,
6-8_0_B4_1,1,1538.222536073683,22329.666371707324,5951.0,15.42738663090266,,602.3270503438343,15405.9122744916,0.47914653784219,2.5537995266784033,,0.0,4,B04,,,,,,,,,,
6-8_0_B4_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,B04,,,,,,,,,,
6-8_0_B4_1,3,2820.345064180714,30093.306145088245,12420.0,27.54249449890842,,528.0893036422831,67221.12045414027,1.0,5.340659325474917,,0.0,4,B04,,,,,,,,,,
6-9_0_B5_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,B05,6_9,0.23848850837052354,0.0,6_9,0.23729584524109035,0.0012750105166209286,0.5373084030719247,0.0,0.0,
6-9_0_B5_1,1,1538.248935042867,22329.85486538752,5781.0,16.33418979482783,,609.7784845580504,15884.42292103335,0.5686602400157388,2.5226356357222817,,0.0,5,B05,,,,,,,,,,
6-9_0_B5_1,2,2792.216465925691,29945.140898408827,3055.0,7.75088401532045,,513.7215557857506,13690.72104633659,0.30051150895140666,5.435272151768914,,0.0,5,B05,,,,,,,,,,
6-9_0_B5_1,3,2820.512998216398,30094.188469771325,10166.0,34.40624276263721,,517.5853409584446,57406.20854178113,1.0,5.449368007589784,,0.0,5,B05,,,,,,,,,,
6-9_0_B6_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,B06,6_9,0.23610318211165715,0.0,,,,,,,
6-9_0_B6_1,1,1538.240804583855,22329.796812531986,6026.0,15.94703692794187,,615.0966049829239,16318.11434961564,0.5267022113451622,2.5008117296088135,,0.0,6,B06,,,,,,,,,,
6-9_0_B6_1,2,2792.34348265741,29945.811645674366,3439.0,8.371784416957755,,515.4060502034143,15320.58109888846,0.30058561314570403,5.417754567598422,,0.0,6,B06,,,,,,,,,,
6-9_0_B6_1,3,2820.535780125071,30094.30816376755,11441.0,35.90503392695192,,519.0590174209223,64889.34609802548,1.0,5.433940429625182,,0.0,6,B06,,,,,,,,,,
6-10_0_B7_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,B07,6_10,0.0,0.0,6_10,0.0,0.0,,0.0,0.0,
6-10_0_B7_1,1,1538.659958729698,22332.78944224477,5418.0,18.9771267490794,,632.3969957489307,13015.25149701184,0.6262859784995954,2.433060196479119,,0.0,7,B07,,,,,,,,,,
6-10_0_B7_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,B07,,,,,,,,,,
6-10_0_B7_1,3,2820.395170155641,30093.56940444729,8651.0,25.67246053561839,,527.5553028248942,45956.58838272787,1.0,5.346160213068288,,0.0,7,B07,,,,,,,,,,
6-10_0_B8_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,B08,6_10,0.0,0.0,,,,,,,
6-10_0_B8_1,1,1538.643639611444,22332.672936540926,4985.0,17.58863982315971,,647.0662695171769,12330.14741520121,0.5731861561457974,2.3778764434121062,,0.0,8,B08,,,,,,,,,,
6-10_0_B8_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,B08,,,,,,,,,,
6-10_0_B8_1,3,2820.360791458491,30093.388777266657,8697.0,28.82695156257698,,535.4922733118918,44950.69581375465,1.0,5.26685618452575,,0.0,8,B08,,,,,,,,,,
6-11_0_B9_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,B09,6_11,0.0,0.0,6_11,0.0,0.0,,0.0,0.0,
6-11_0_B9_1,1,1538.18061736475,22329.36706076492,4782.0,13.01059047376926,,630.8628948703713,11974.02323838102,0.6543513957307061,2.4382169721375244,,0.0,9,B09,,,,,,,,,,
6-11_0_B9_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,B09,,,,,,,,,,
6-11_0_B9_1,3,2820.638224002937,30094.84638816823,7308.0,25.1588253554176,,525.2020047962927,38128.12586180535,1.0,5.370577793390113,,0.0,9,B09,,,,,,,,,,
6-11_0_B10_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,B10,6_11,0.0,0.0,,,,,,,
6-11_0_B10_1,1,1538.425552225087,22331.115903757356,2962.0,12.26685426020775,,688.0739212651738,6516.808555472591,0.5277035453411723,2.23584342420122,,0.0,10,B10,,,,,,,,,,
6-11_0_B10_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,B10,,,,,,,,,,
6-11_0_B10_1,3,2820.134552015733,30092.200077482576,5613.0,26.71028485839915,,537.8741110545473,28488.2434229119,1.0,5.243112643006042,,0.0,10,B10,,,,,,,,,,
6-12_0_B11_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,B11,6_12,0.21744028528188525,0.0,6_12,0.2166662027047197,0.0008275290836688981,0.3819373180212531,0.0,0.0,
6-12_0_B11_1,1,1538.285493918728,22330.115900042947,4190.0,14.50614113169386,,702.7504540224954,10187.22519536178,0.5784097183876311,2.1889498400373664,,0.0,11,B11,,,,,,,,,,
6-12_0_B11_1,2,2791.784174202091,29942.85794552896,2113.0,6.803015238516895,,541.49236684362,8399.04322214883,0.2916896742131419,5.155722121210147,,0.0,11,B11,,,,,,,,,,
6-12_0_B11_1,3,2819.875745009026,30090.840202999672,7244.0,33.72222099239627,,542.4958710692767,38626.89570729949,1.0,5.197967201945631,,0.0,11,B11,,,,,,,,,,
6-12_0_B12_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,B12,6_12,0.21589212012755418,0.0,,,,,,,
6-12_0_B12_1,1,1538.0698112468,22328.57585521227,3446.0,12.51987557258081,,843.0964170307631,8224.141249498323,0.49468848693654893,1.8243106958793762,,0.0,12,B12,,,,,,,,,,
6-12_0_B12_1,2,2791.340903742182,29940.516827343083,1879.0,6.627834636188396,,541.2834913831897,7787.835671583848,0.26973873097904105,5.156892733989025,,0.0,12,B12,,,,,,,,,,
6-12_0_B12_1,3,2819.479261916147,30088.7568011342,6966.0,36.63445822773301,,545.6706888855992,36072.81111965833,1.0,5.166997823676866,,0.0,12,B12,,,,,,,,,,
6-13_0_C1_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,C01,6_13,0.1449816701665054,0.0,6_13,0.14617610532136344,0.001276904891485381,0.8735387282881474,0.0,0.0,
6-13_0_C1_1,1,1538.400533403234,22330.937274992466,5667.0,14.38655168448265,,620.5433768244671,13936.66150292363,0.48365622599641545,2.4791184482151047,,0.0,1,C01,,,,,,,,,,
6-13_0_C1_1,2,2792.003653978991,29944.017050923,2701.0,3.659486151048229,,553.5562271036315,9238.122202041586,0.2305197576171375,5.043758009168415,,0.0,1,C01,,,,,,,,,,
6-13_0_C1_1,3,2820.231029382051,30092.706991575862,11717.0,24.83983926138266,,522.2070014250273,63719.24251825757,1.0,5.400599803690967,,0.0,1,C01,,,,,,,,,,
6-13_0_C2_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,C02,6_13,0.14737054047622147,0.0,,,,,,,
6-13_0_C2_1,1,1538.587007994518,22332.26862637583,4872.0,12.62275053811966,,633.2228817425315,11699.55728602247,0.6099912357581069,2.4297716528508326,,0.0,2,C02,,,,,,,,,,
6-13_0_C2_1,2,2792.183276400993,29944.965629321297,1884.0,2.680109250511372,,513.3332005138054,6043.293990680058,0.23588331037936647,5.439319478276957,,0.0,2,C02,,,,,,,,,,
6-13_0_C2_1,3,2820.391007619335,30093.547534358608,7987.0,20.48383968960241,,535.2469157169576,41007.47660388173,1.0,5.269326968174028,,0.0,2,C02,,,,,,,,,,
6-14_0_C3_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,C03,6_14,0.06192964284502645,0.0,6_14,0.0624085440274134,0.0005119668990317609,0.8203474492320728,0.0,0.0,
6-14_0_C3_1,1,1538.334356200403,22330.464777564055,7411.0,16.33004507586671,,602.5576386537115,20279.61670877519,0.54083047507845,2.5530078079127634,,0.0,3,C03,,,,,,,,,,
6-14_0_C3_1,2,2792.251875532869,29945.327890266984,1917.0,1.594912132751612,,478.0854514720415,4601.929589342452,0.13989637305699482,5.840487023680452,,0.0,3,C03,,,,,,,,,,
6-14_0_C3_1,3,2820.65669737967,30094.943443397773,13703.0,27.67078566099275,,520.3371317559752,74308.99611125453,1.0,5.420825317349225,,0.0,3,C03,,,,,,,,,,
6-14_0_C4_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,C04,6_14,0.06288744520980034,0.0,,,,,,,
6-14_0_C4_1,1,1538.363088117813,22330.669921329045,7709.0,17.52141910095375,,596.9124736454393,20648.60292777487,0.5262834516657564,2.5772004373150144,,0.0,4,C04,,,,,,,,,,
6-14_0_C4_1,2,2792.007483394278,29944.037274225557,1898.0,1.412521601973105,,393.5814756976604,5005.49690441671,0.12957400327689786,7.093848810961392,,0.0,4,C04,,,,,,,,,,
6-14_0_C4_1,3,2820.753656175567,30095.452839201014,14648.0,28.39339451251663,,527.4455269690852,79594.5341350368,1.0,5.347952559925488,,0.0,4,C04,,,,,,,,,,
6-15_0_C5_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,C05,6_15,0.2458396816122355,0.0,6_15,0.247229498797867,0.0014857770682483852,0.600970788466932,0.0,0.0,
6-15_0_C5_1,1,1538.349863401003,22330.57549806965,6985.0,19.44614751637386,,622.5621415012114,18456.43146935698,0.5563963676915724,2.4709980913576155,,0.0,5,C05,,,,,,,,,,
6-15_0_C5_1,2,2792.596451395136,29947.147471551445,3782.0,7.360649723844071,,520.7410293228091,16961.90739114298,0.3012585630078063,5.362735590523242,,0.0,5,C05,,,,,,,,,,
6-15_0_C5_1,3,2820.80252905644,30095.70960099284,12554.0,31.11974346087545,,534.0755515081394,68995.80767395032,1.0,5.28165447957872,,0.0,5,C05,,,,,,,,,,
6-15_0_C6_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,C06,6_15,0.24861931598349846,0.0,,,,,,,
6-15_0_C6_1,1,1538.456276756606,22331.335267999446,8620.0,18.5682307477594,,602.1600658780077,23133.340871131,0.6653801620995754,2.5548958888753073,,0.0,6,C06,,,,,,,,,,
6-15_0_C6_1,2,2792.854775493423,29948.511513628586,4007.0,7.079973745270185,,530.433913715299,17864.88572218725,0.3093014280200695,5.265226644223277,,0.0,6,C06,,,,,,,,,,
6-15_0_C6_1,3,2820.95387315812,30096.504698047254,12955.0,29.32939281099069,,528.4183450095818,71856.38674741182,1.0,5.338485879226937,,0.0,6,C06,,,,,,,,,,
6-16_0_C7_1,0,1524.835976483854,22233.87236679967,2253.0,1.734854456429086,,578.1688802035862,3723.005697824066,0.09466386554621849,2.6373539439668994,,0.0,7,C07,6_16,0.0,0.08130457741057413,6_16,0.0,0.0,,0.0762426697559529,0.005411406904880414,7.097609412422104
6-16_0_C7_1,1,1538.513831753392,22331.746188025143,15582.0,28.55017480112356,,589.3601759301218,45790.84986843394,0.6547058823529411,2.610481492620919,,0.0,7,C07,,,,,,,,,,
6-16_0_C7_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,C07,,,,,,,,,,
6-16_0_C7_1,3,2821.038147903626,30096.94743207236,23800.0,27.25006720121941,,515.2979134205743,128666.9729581307,1.0,5.474577083336953,,0.0,7,C07,,,,,,,,,,
6-16_0_C8_1,0,1524.816207356533,22233.73058581229,2881.0,2.247260542204341,,572.8696916654286,4463.536724504585,0.08472034346879963,2.6617156214419992,,0.0,8,C08,6_16,0.0,0.07118076210133167,,,,,,,
6-16_0_C8_1,1,1538.477167895272,22331.48442340531,21127.0,34.04754352575037,,588.8231150227492,62707.06568370782,0.6212727165794272,2.612800225812862,,0.0,8,C08,,,,,,,,,,
6-16_0_C8_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,C08,,,,,,,,,,
6-16_0_C8_1,3,2821.013172534226,30096.816225661227,34006.0,30.10500726868879,,503.5065725177086,188395.7264256531,1.0,5.602733562003324,,0.0,8,C08,,,,,,,,,,
6-17_0_C9_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,C09,6_17,0.0,0.0,6_17,0.0,0.0,,0.0,0.0,
6-17_0_C9_1,1,1538.2948525196,22330.182721045505,9498.0,19.27899489637897,,600.4775323051979,25963.14628557994,0.6258153785333069,2.5617858616860762,,0.0,9,C09,,,,,,,,,,
6-17_0_C9_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,C09,,,,,,,,,,
6-17_0_C9_1,3,2820.644950549202,30094.881728062523,15177.0,30.14217770956345,,520.0355729347223,82760.78287219514,1.0,5.423946163204618,,0.0,9,C09,,,,,,,,,,
6-17_0_C10_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,C10,6_17,0.0,0.0,,,,,,,
6-17_0_C10_1,1,1538.06967251604,22328.574864594157,7992.0,18.19653667885,,627.5204674626815,21177.9079634474,0.5909931228277749,2.4510271015303715,,0.0,10,C10,,,,,,,,,,
6-17_0_C10_1,2,2791.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,C10,,,,,,,,,,
6-17_0_C10_1,3,2820.385035909673,30093.516158791106,13523.0,28.82500196634329,,531.0701316079421,72502.54632855584,1.0,5.310758161770991,,0.0,10,C10,,,,,,,,,,
6-18_0_C11_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,C11,6_18,0.39167758329381525,0.0,6_18,0.36164235157500446,0.03210901332118739,8.878665117995173,0.0,0.0,
6-18_0_C11_1,1,1538.413274381795,22331.028242899127,1291.0,6.633946117918311,,957.4421877752468,2045.403645887418,0.5849569551427277,1.6067949522430354,,0.0,11,C11,,,,,,,,,,
6-18_0_C11_1,2,2792.55227086577,29946.914176415696,1174.0,3.885246908438456,,456.2881572751692,3265.419969457967,0.5319438151336656,6.120150668696169,,0.0,11,C11,,,,,,,,,,
6-18_0_C11_1,3,2819.811834135747,30090.504380225953,2207.0,11.91008171805609,,599.4887626360087,8337.01010406926,1.0,4.703694230625389,,0.0,11,C11,,,,,,,,,,
6-18_0_C12_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,C12,6_18,0.3316071198561937,0.0,,,,,,,
6-18_0_C12_1,1,1538.168802219322,22329.28269668017,3341.0,12.15961038470214,,652.2325508851854,7274.76834832181,0.6361386138613861,2.3583134575724216,,0.0,12,C12,,,,,,,,,,
6-18_0_C12_1,2,2792.094416098536,29944.496365696155,2266.0,5.194047169896401,,483.9419271152564,9044.633815149171,0.43145468392993147,5.769482368973511,,0.0,12,C12,,,,,,,,,,
6-18_0_C12_1,3,2819.57241921505,30089.24632864747,5252.0,17.33919612116616,,531.2818070198173,27275.14963813657,1.0,5.307112688520647,,0.0,12,C12,,,,,,,,,,
6-19_0_D1_1,0,1526.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,D01,6_19,0.07267364036137863,0.0,6_19,0.07093135619182717,0.0018625801236745079,2.6258910356053753,0.0,0.0,
6-19_0_D1_1,1,1538.064352720563,22328.536878134135,6973.0,13.37660739690676,,604.8154339544172,17889.84164827179,0.5065010532432629,2.543030925425229,,0.0,1,D01,,,,,,,,,,
6-19_0_D1_1,2,2792.245572778693,29945.294606627453,2012.0,1.301321333248706,,381.7094085610123,5379.248374150013,0.14614658240720563,7.315108064286504,,0.0,1,D01,,,,,,,,,,
6-19_0_D1_1,3,2820.487055396106,30094.052168047205,13767.0,22.07908721357435,,529.488438016549,74019.250272878,1.0,5.326815191586775,,0.0,1,D01,,,,,,,,,,
